id	rcd	symbol	hgncid	ensgstable	evidence	testin	pathway	confidence	experiments	caution	uniprotac	pmid	remark	latestupdate	datasource	uniformgenetype
159	Ferroptosis	SCD	HGNC:10571	ENSG00000099194	Collectively, this study demonstrated that SCD1 could promote tumor growth of gastric cancer cells and protect them from ferroptotic cell death.	Human, mice	SCD :+: SLC7A11, SLC7A11 :-: Ferroptosis, SCD :+: GPX4, GPX4 :-: Ferroptosis	Validated	0	_NA_	O00767	32726752	SCD1 in article	2021/11/4	FerrDb team	gene with protein product
160	Ferroptosis	SLC7A11	HGNC:11059	ENSG00000151012	Furthermore, we found that SLC7A11 knockdown increased vulnerability of mature MO3.13 cells to ferroptosis.	Human	SLC7A11 :-: Ferroptosis	Validated	0	_NA_	Q9UPY5	32608563	_NA_	2021/11/5	FerrDb team	gene with protein product
161	Ferroptosis	DECR1	HGNC:2753	ENSG00000104325	Collectively, these results suggest that DECR1 expression protect cells from oxidative stress and that DECR1 knockdown-induced cell death is primarily mediated by induction of ferroptosis.	Human	DECR1 :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Validated	0	_NA_	Q16698	32686647	_NA_	2021/11/11	FerrDb team	gene with protein product
162	Ferroptosis	NFE2L2	HGNC:7782	ENSG00000116044	Nrf2 inhibition promotes erastin‑induced ferroptosis.	Human	NFE2L2 :+: GSH, GSH :-: Ferroptosis	Validated	0	_NA_	Q16236	32642794	Nrf2 in article	2021/11/11	FerrDb team	gene with protein product
163	Ferroptosis	GPX4	HGNC:4556	ENSG00000167468	Overexpression of GPX4 significantly reduced lipid peroxidation and cell death in the experimental SAH models both in vivo and in vitro.	Rat	GPX4 :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Validated	0	_NA_	P36969	32634425	_NA_	2021/11/16	FerrDb team	gene with protein product
164	Ferroptosis	SLC7A11	HGNC:11059	ENSG00000151012	Knockout of SLC7A11 facilitates the process of ferroptosis in colorectal CSCs.	Human	SLC7A11 :+: Cystine, Cystine :-: Ferroptosis, SLC7A11 :+: Glutathione, Glutathione :-: Ferroptosis, SLC7A11 :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Validated	0	_NA_	Q9UPY5	32621966	_NA_	2021/11/17	FerrDb team	gene with protein product
165	Ferroptosis	NFE2L2	HGNC:7782	ENSG00000116044	Nrf2 inhibits ferroptosis and protects against acute lung injury due to intestinal ischemia reperfusion via regulating SLC7A11 and HO-1.	Mice	NFE2L2 :+: SLC7A11, SLC7A11 :-: Ferroptosis, NFE2L2 :+: HO-1, HO-1 :-: Ferroptosis	Validated	0	_NA_	Q16236	32601262	Nrf2 in article.	2021/11/17	FerrDb team	gene with protein product
166	Ferroptosis	GLRX5	HGNC:20134	ENSG00000182512	Inhibition of GLRX5 promotes ferroptotic cell death of HNC cells.	Human, mice	GLRX5 :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Validated	0	_NA_	Q86SX6	32685019	_NA_	2021/11/20	FerrDb team	gene with protein product
167	Ferroptosis	GPX4	HGNC:4556	ENSG00000167468	Glutathione peroxidase (GPX4) is critical for the reduction of toxic lipid hydroperoxides to their corresponding non-deleterious alcohols at the expense of reduced glutathione and thereby prevents cellular damage and induction of ferroptosis.	Human	GPX4 :-: Ferroptosis	Validated	0	_NA_	P36969	32577235	_NA_	2021/11/21	FerrDb team	gene with protein product
168	Ferroptosis	NCOA3	HGNC:7670	ENSG00000124151	NCOA3 as a coactivator synergized with NR5A2 to prevent BETi induced ferroptosis.	Human	NCOA3 :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Deduced	0	_NA_	Q9Y6Q9	32536370	_NA_	2021/11/26	FerrDb team	gene with protein product
169	Ferroptosis	NR5A2	HGNC:7984	ENSG00000116833	NCOA3 as a coactivator synergized with NR5A2 to prevent BETi induced ferroptosis.	Human	NR5A2 :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Deduced	0	_NA_	O00482	32536370	_NA_	2021/11/26	FerrDb team	gene with protein product
170	Ferroptosis	GPX4	HGNC:4556	ENSG00000167468	GPX4 depletion induces autophagy-dependent ferroptosis.	Human	GPX4 :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Validated	0	_NA_	P36969	32457486	_NA_	2021/11/30	FerrDb team	gene with protein product
171	Ferroptosis	MTOR	HGNC:3942	ENSG00000198793	MTOR inhibitor induces GPX4 protein degradation. Interplay between MTOR and GPX4 signaling modulates autophagy dependent ferroptotic cancer cell death.	Human	MTOR :+: GPX4, GPX4 :-: Ferroptosis	Deduced	0	_NA_	P42345	32457486	_NA_	2021/12/1	FerrDb team	gene with protein product
172	Ferroptosis	PANX2	HGNC:8600	ENSG00000073150	PANX2 Silencing Promotes Ferroptosis in PCa Cells.	Human	PANX2 :-: Fe2, Fe2 :+: Ferroptosis, PANX2 :-: MDA, MDA :+: Ferroptosis	Validated	0	_NA_	Q96RD6	32547072	_NA_	2021/12/1	FerrDb team	gene with protein product
173	Ferroptosis	RHEBP1	HGNC:10010	ENSG00000229927	Rheb1 protects against cisplatin-induced tubular cell death and acute kidney injury via maintaining mitochondrial homeostasis.	Human, mice	RHEBP1 :-: Ferroptosis	Validated	0	Many studies revealed that apoptosis, necroptosis as well as ferroptosis all contribute to cisplatin-induced tubular cell death and AKI.	_NA_	32404875	Rheb1 in article.	2021/12/2	FerrDb team	pseudogene
174	Ferroptosis	TFAP2A	HGNC:11742	ENSG00000137203	TFAP2A Inhibition Promotes Ferroptosis.	Human	TFAP2A :-: Fe2+, Fe2+ :+: Ferroptosis	Validated	0	_NA_	P05549	32432738	_NA_	2021/12/9	FerrDb team	gene with protein product
175	Ferroptosis	CP	HGNC:2295	ENSG00000047457	Ceruloplasmin suppresses ferroptosis by regulating iron homeostasis in hepatocellular carcinoma cells.	Human	CP :-: Fe2+, Fe2+ :+: Ferroptosis, CP :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Validated	0	_NA_	P00450	32283255	_NA_	2021/12/9	FerrDb team	gene with protein product
176	Ferroptosis	SLC7A11	HGNC:11059	ENSG00000151012	Collectively, these data suggest that SLC7A11 inhibits the ferroptosis induced by IMCA.	Human	SLC7A11 :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Validated	0	_NA_	Q9UPY5	32322334	_NA_	2021/12/15	FerrDb team	gene with protein product
177	Ferroptosis	ARF6	HGNC:659	ENSG00000165527	Abrogation of ARF6 promotes RSL3-induced ferroptosis and mitigates gemcitabine resistance in pancreatic cancer cells.	Human	ARF6 :-: ACSL4, ACSL4 :+: Ferroptosis	Validated	0	_NA_	P62330	32368394	_NA_	2021/12/16	FerrDb team	gene with protein product
178	Ferroptosis	GDF15	HGNC:30142	ENSG00000130513	GDF15 knockdown promotes erastin-induced ferroptosis by decreasing SLC7A11 expression.	Human	GDF15 :+: SLC7A11, SLC7A11 :-: Ferroptosis, GDF15 :+: System Xc-, System Xc- :-: Ferroptosis	Validated	0	_NA_	Q99988 	32209255	_NA_	2021/12/17	FerrDb team	gene with protein product
179	Ferroptosis	ABHD12	HGNC:15868	ENSG00000100997	Blockade of the lysophosphatidylserine lipase ABHD12 potentiates ferroptosis in cancer cells.	Human	ABHD12 :-: Ferroptosis	Validated	0	_NA_	Q8N2K0	32195565	_NA_	2021/12/17	FerrDb team	gene with protein product
180	Ferroptosis	PPP1R13L	HGNC:18838	ENSG00000104881	iASPP overexpression inhibits ferroptosis, and iASPP knockdown promotes ferroptosis in vivo.	Mice	PPP1R13L :+: Nrf2, Nrf2 :-: Ferroptosis	Validated	0	_NA_	Q8WUF5 	32203170	iASPP in article.	2021/12/19	FerrDb team	gene with protein product
181	Ferroptosis	TFAM	HGNC:11741	ENSG00000108064	Zalcitabine-induced TFAM degradation promotes ferroptosis.	Human	TFAM :-: Ferroptosis	Validated	0	_NA_	Q00059	32186434	_NA_	2021/12/19	FerrDb team	gene with protein product
182	Ferroptosis	KDM3B	HGNC:1337	ENSG00000120733	Overexpressed KDM3B prevents cells from Erastin-induced ferroptosis.	Human	KDM3B :+: SLC7A11, SLC7A11 :-: Ferroptosis	Validated	0	_NA_	Q7LBC6	32107878	_NA_	2021/12/20	FerrDb team	gene with protein product
183	Ferroptosis	RNF113A 	HGNC:12974	ENSG00000125352	 RNF113A deficiency indeed potentiated the production of lipid ROS, which accumulate in cells undergoing ferroptosis, upon Cisplatin stimulation, as evidenced by the quantification of BODIPY-C11 staining.	Human	RNF113A :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Validated	0	_NA_	O15541	32152280	_NA_	2021/12/20	FerrDb team	gene with protein product
184	Ferroptosis	PARK7	HGNC:16369	ENSG00000116288	DJ-1 suppresses ferroptosis through preserving the activity of S-adenosyl homocysteine hydrolase.	Human	PARK7 :-: Lipid ROS, Lipid ROS :+: Ferroptosis, PARK7 :+: GSH, GSH :-: Ferroptosis, PARK7 :+: AHCY, AHCY :-: Ferroptosis	Validated	0	_NA_	Q99497	32144268	DJ-1 in article.	2021/12/21	FerrDb team	gene with protein product
185	Ferroptosis	AHCY	HGNC:343	ENSG00000101444	Suppression of SAHH expression by RNA interference also promoted erastin-induced accumulation of lipid ROS (Fig. 5i, j), which phenocopied the DJ-1 KD effect.	Human	AHCY :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Deduced	0	_NA_	P23526	32144268	SAHH in article.	2021/12/21	FerrDb team	gene with protein product
186	Ferroptosis	FXN	HGNC:3951	ENSG00000165060	Suppression of FXN enhanced erastin-induced ferroptosis.	Human	FXN :-: Lipid ROS, Lipid ROS :+: Ferroptosis, FXN :-: labile iron, labile iron :+: Ferroptosis	Validated	0	_NA_	Q16595	32169822	_NA_	2021/12/22	FerrDb team	gene with protein product
187	Ferroptosis	circ-TTBK2	HGNC:19141	ENSG00000128881	Knockdown of circ-TTBK2 suppressed cell proliferation, invasion, and promoted ferroptosis in glioma cells.	Human	circ-TTBK2 :-: Lipid ROS, Lipid ROS :+: Ferroptosis, circ-TTBK2 :+: ITGB8, ITBG8 :-: Ferroptosis	Validated	0	_NA_	Q6IQ55	32196629	circ-TTBK2	2021/12/22	FerrDb team	circular RNA
188	Ferroptosis	MIR522	HGNC:32127	ENSG00000283685	CAFs secreted exo-miR-522 suppresses ferroptosis of GC cells.	Human	MIR522 :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Validated	0	_NA_	_NA_	32106859	miR-522 in article.	2021/12/22	FerrDb team	RNA, micro
189	Ferroptosis	IDH2	HGNC:5383	ENSG00000182054	Knockdown of IDH2 promotes ferroptosis in cells treated with erastin.	Human, mice	IDH2 :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Validated	0	_NA_	P48735	32089268	_NA_	2021/12/30	FerrDb team	gene with protein product
190	Ferroptosis	PPARA	HGNC:9232	ENSG00000186951	In the p53 KO derivatives of both HT-1080 and SK-Hep1 cells, increased PPARα activity suppressed ferroptosis (Fig. 6C, D), while decreased PPARα activity increased their sensitivity to ferroptosis (Fig. 6E,F).	Human	PPARA :-: Ferroptosis	Validated	0	_NA_	Q07869	32079652	PPARα in article.	2021/12/30	FerrDb team	gene with protein product
191	Ferroptosis	NOS2	HGNC:7873	ENSG00000007171	Knockdown (KD) of iNOS caused increased sensitivity of M1 RAW 264.7 macrophages and EOC 20 cells to RSL3 induced death that was effectively suppressed by Fer-1.	Mice	NOS2 :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Validated	0	_NA_	P35228	32080625	iNOS in article.	2021/12/30	FerrDb team	gene with protein product
192	Ferroptosis	SIAH2	HGNC:10858	ENSG00000181788	Additionally SIAH2-deficient cells are also characterized by reduced expression levels of glutathione peroxidase 4 (GPX4), rendering the knock-out cells more sensitive to ferroptosis.	Human	SIAH2 :+: GPX4, GPX4 :-: Ferroptosis	Validated	0	_NA_	O43255	32042051	_NA_	2021/12/30	FerrDb team	gene with protein product
193	Ferroptosis	RELA	HGNC:9955	ENSG00000173039	Deficiency of IEC NF-κBp65 led to upregulated ER stress-mediated ferroptosis in colitis	Mice	RELA :-: ER stress, ER stress :+: Ferroptosis	Validated	0	_NA_	Q04206	32015337	NF-κBp65 in article.	2021/12/31	FerrDb team	gene with protein product
194	Ferroptosis	PRKAA2	HGNC:9377	ENSG00000162409	AMPK inactivation sensitizes cancer cells to ferroptotic cell death.	Human	PRKAA2 :+: phosphorylation of ACC, phosphorylation of ACC :-: Ferroptosis, PRKAA2 :-: PUFA-containing lipid biosynthesis, PUFA-containing lipid biosynthesis :+: Ferroptosis	Validated	0	_NA_	P54646 	32029897	AMPK in article.	2021/12/30	FerrDb team	gene with protein product
195	Ferroptosis	VDR	HGNC:12679	ENSG00000111424	VDR activation attenuate cisplatin induced AKI by inhibiting ferroptosis.	Mice	VDR :-: Lipid ROS, Lipid ROS :+: Ferroptosis, VDR :+: GPX4, GPX4 :-: Ferroptosis	Validated	0	_NA_	P11473	31996668	_NA_	2021/12/30	FerrDb team	gene with protein product
196	Ferroptosis	NEDD4	HGNC:7727	ENSG00000069869	Nedd4 negatively regulates erastin-induced ferroptosis.	Human	NEDD4 :-: Lipid ROS, Lipid ROS :+: Ferroptosis, NEDD4 :-: iron accumulation, iron accumulation :+: Ferroptosis, NEDD4 :+: GSH, GSH :-: Ferroptosis, NEDD4 :-: GSSG, GSSG :+: Ferroptosis	Validated	0	_NA_	P46934	31974380	Nedd4 in article.	2021/12/30	FerrDb team	gene with protein product
197	Ferroptosis	FXN	HGNC:3951	ENSG00000165060	FXN deficiency impairs thermogenesis and adipogenesis and increases susceptibility to ferroptosis in cultured adipocytes.	Mice	FXN :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Validated	0	_NA_	Q16595	31974344	_NA_	2021/12/30	FerrDb team	gene with protein product
198	Ferroptosis	AIFM2	HGNC:21411	ENSG00000042286	AIFM2 blocks ferroptosis independent of ubiquinol metabolism.	Human	AIFM2 :+: ESCRT-III, ESCRT-III :-: Ferroptosis	Validated	0	_NA_	Q9BRQ8	31964528	_NA_	2021/12/30	FerrDb team	gene with protein product
199	Ferroptosis	PRDX1	HGNC:9352	ENSG00000117450	Consistent with our previous observation, loss of PRDX1 was sufficient to induce a significant increase in lipid peroxidation (Fig. 3B).	Human	PRDX1 :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Deduced	0	_NA_	Q06830	31901729	_NA_	2022/1/7	FerrDb team	gene with protein product
200	Ferroptosis	AR	HGNC:644	ENSG00000169083	Furthermore, overexpression of AR prevented ferroptosis in the presence of GPX4.	Human	AR :+: GPX4, GPX4 :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Validated	0	_NA_	P10275	31896509	_NA_	2022/1/7	FerrDb team	gene with protein product
201	Ferroptosis	CBS	HGNC:1550	ENSG00000160200	CBS RNAi-induced cell death was also blocked by Fer-1 and Lip-1, indicating that inhibition of CBS in the context of system Xc- blockage caused ferroptosis.	Human	CBS :+: GSH, GSH :-: Ferroptosis, CBS :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Validated	0	_NA_	P35520	31819185	_NA_	2022/1/7	FerrDb team	gene with protein product
202	Ferroptosis	NFE2L2	HGNC:7782	ENSG00000116044	Genetically repression of NRF2 enhanced ferroptosis susceptibility.	Human	NFE2L2 :+: CBS, CBS :-: Ferroptosis, NFE2L2 :+: GSH, GSH :-: Ferroptosis, NFE2L2 :-: MDA, MDA :+: Ferroptosis	Validated	0	_NA_	Q16236	31819185	NRF2 in article.	2022/1/7	FerrDb team	gene with protein product
203	Ferroptosis	CHMP5	HGNC:26942	ENSG00000086065	Compared to the control shRNA group, suppressing CHMP5 or CHMP6 expression by shRNA increased erastin- or RSL3-induced cell death (Fig. 3B), indicating that ESCRT-III plays a pro-survival role in ferroptosis.	Human	CHMP5 :-: HMGB1, HMGB1 :+: Ferroptosis	Validated	0	_NA_	Q9NZZ3	31761326	_NA_	2022/1/7	FerrDb team	gene with protein product
204	Ferroptosis	CHMP6	HGNC:25675	ENSG00000176108	Compared to the control shRNA group, suppressing CHMP5 or CHMP6 expression by shRNA increased erastin- or RSL3-induced cell death (Fig. 3B), indicating that ESCRT-III plays a pro-survival role in ferroptosis.	Human	CHMP6 :-: HMGB1, HMGB1 :+: Ferroptosis	Validated	0	_NA_	Q96FZ7	31761326	_NA_	2022/1/7	FerrDb team	gene with protein product
205	Ferroptosis	HMOX1	HGNC:5013	ENSG00000100292	WT MEFs became more sensitive to ferroptosis by knockdown of Hmox1 than cells with control knockdown (Figs. S5D, S6D, and S7D).	Mice	HMOX1 :-: Ferroptosis	Validated	0	_NA_	P09601	31740582	_NA_	2022/1/7	FerrDb team	gene with protein product
206	Ferroptosis	ZFP36	HGNC:12862	ENSG00000128016	RNA-binding protein ZFP36/TTP protects against ferroptosis by regulating autophagy signaling pathway in hepatic stellate cells.	Human, mice	ZFP36 :-: iron levels, iron levels :+: Ferroptosis, ZFP36 :-: Lipid ROS, Lipid ROS :+: Ferroptosis, ZFP36 :+: GSH, GSH :-: Ferroptosis, ZFP36 :-: MDA, MDA :+: Ferroptosis	Validated	0	_NA_	P26651	31679460	_NA_	2022/1/7	FerrDb team	gene with protein product
207	Ferroptosis	LAMP2	HGNC:6501	ENSG00000005893	Lysosome-associated membrane protein-2 deficiency increases the risk of reactive oxygen species-induced ferroptosis in retinal pigment epithelial cells.	Human	LAMP2 :+: GSH, GSH :-: Ferroptosis, LAMP2 :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Validated	0	_NA_	P13473	31672277	_NA_	2022/1/10	FerrDb team	gene with protein product
208	Ferroptosis	MTF1	HGNC:7428	ENSG00000188786	Importantly, MTF1 silencing also abolished the ferroptosis protection phenotypes of ATM silencing (Fig. 5c).	Human	MTF1 :-: ATM, ATM :-: FPN1, FPN1 :-: Fe, ATM :-: FTH1, FTH1 :-: Fe, ATM :-: FTL, FTL :-: Fe, Fe :+: Ferroptosis	Validated	0	_NA_	Q14872	31320750	_NA_	2022/1/10	FerrDb team	gene with protein product
209	Ferroptosis	COPZ1	HGNC:2243	ENSG00000111481	Knockdown of COPZ1 causes ferroptosis in GBM cells.	Human	COPZ1 :-: NCOA4, NCOA4 :-: ferritin, ferritin :-: ferrous iron, ferrous iron :+: Ferroptosis	Validated	0	_NA_	P61923	33420375	_NA_	2022/1/19	FerrDb team	gene with protein product
210	Ferroptosis	NUPR1	HGNC:29990	ENSG00000176046	NUPR1 is a critical repressor of ferroptosis.	Human	NUPR1 :-: Lipid ROS, Lipid ROS :+: Ferroptosis, NUPR1 :+: LCN2, LCN2 :-: Fe2, Fe2 :+: Ferroptosis, NUPR1 :+: LCN2, LCN2 :-: MDA, MDA :+: Ferroptosis	Validated	0	_NA_	O60356	33510144	_NA_	2022/1/26	FerrDb team	gene with protein product
211	Ferroptosis	USP35	HGNC:20061	ENSG00000118369	USP35 knockdown promotes ferroptosis in lung cancer cells.	Human	USP35 :+: FPN, FPN :-: Fe2, Fe2 :+: Ferroptosis	Validated	0	_NA_	Q9P2H5	33931967	_NA_	2022/1/26	FerrDb team	gene with protein product
212	Ferroptosis	HSF1	HGNC:5224	ENSG00000185122	HSF1 inhibition sensitizes cancer cells to ferroptotic cell death.	Human	HSF1 :+: PROM2, PROM2 :-: Ferroptosis	Validated	0	_NA_	Q00613	34223704	_NA_	2022/2/12	FerrDb team	gene with protein product
213	Ferroptosis	PROM2	HGNC:20685	ENSG00000155066	Together, these data indicate that cells can resist ferroptosis by activating p38 and, consequently, inducing prominin2.	Human	PROM2 :-: Ferroptosis	Validated	0	_NA_	Q8N271	34223704	_NA_	2022/2/12	FerrDb team	gene with protein product
214	Ferroptosis	PLA2G6	HGNC:9039	ENSG00000184381	These results demonstrate that iPLA2β acts as a major ferroptosis repressor in a GPX4-independent manner.	Human	PLA2G6 :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Validated	0	_NA_	O60733	34131139	iPLA2β in article.	2022/2/23	FerrDb team	gene with protein product
215	Ferroptosis	HIF1A	HGNC:4910	ENSG00000100644	Knock-down of HIF-1α increases free iron level, promotes mitochondrial iron accumulation and induces ferroptosis under hypoxia.	Human	HIF1A :-: iron accumulation, iron accumulation :+: Ferroptosis, HIF1A :-: Lpid ROS, Lipid ROS :+: Ferroptosis, HIF1A :-: PTGS2, PTGS2 :+: Ferroptosis, HIF1A :-: MDA, MDA :+: Ferroptosis, HIF1A :+: GSH, GSH :-: Ferroptosis	Validated	0	_NA_	Q16665	33895289	HIF-1α in article.	2022/2/24	FerrDb team	gene with protein product
216	Ferroptosis	NEAT1	HGNC:30815	ENSG00000245532	NEAT1 knockdown and overexpression greatly increased and decreased cell death (TUNEL staining, p < 0.05;Figure 2b, c), respectively, and affected MDA levels (p < 0.05; Figure 2d) in A549 cells, further confirming the link between NEAT1 and ferroptosis induction.	Human	NEAT1 :-: Ferroptosis	Validated	0	_NA_	_NA_	33730930	Long non-coding RNA.	2022/2/24	FerrDb team	RNA, long non-coding
217	Ferroptosis	RRM2	HGNC:10452	ENSG00000171848	Identification of critical ferroptosis regulators in lung adenocarcinoma that RRM2 facilitates tumor immune infiltration by inhibiting ferroptotic death.	Human	RRM2 :+: glutathione, glutathione :-: Ferroptosis, RRM2 :-: iron accumulation, iron accumulation :+: Ferroptosis, RRM2 :-: Lipid ROS, Lpid ROS :+: Ferroptosis, RRM2 :-: MDA, MDA :+: Ferroptosis	Validated	0	_NA_	P31350	34648954	_NA_	2022/2/24	FerrDb team	gene with protein product
218	Ferroptosis	SLC7A11	HGNC:11059	ENSG00000151012	xCT inhibition induces MF-HSC ferroptosis.	Human	SC7A11 :+: GSH, GSH :-: Ferroptosis, SC7A11 :-: Lipid ROS, Lipid ROS :+: Ferroptosis, SC7A11 :-: CHAC1, CHAC1 :+: Ferroptosis, SC7A11 :-: PTGS2, PTGS2 :+: Ferroptosis	Validated	0	_NA_	Q9UPY5	33991158	xCT in article.	2022/3/2	FerrDb team	gene with protein product
219	Ferroptosis	FTMT	HGNC:17345	ENSG00000181867	Overexpression of FtMt reduced osteoblastic ferroptosis under high glucose condition while silent FtMt induced mitophagy through ROS / PINK1/Parkin pathway.	Rat	FTMT :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Validated	0	_NA_	Q8N4E7	33594527	_NA_	2022/3/2	FerrDb team	gene with protein product
220	Ferroptosis	PARP1	HGNC:270	ENSG00000143799	PARP inhibition promotes ferroptosis in ovarian cancer cells.	Human	PARP1 :+: SLC7A11, SLC7A11 :+: glutathione biosynthesis, glutathione biosynthesis :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Deduced	0	_NA_	P09874	33722571	_NA_	2022/3/2	FerrDb team	gene with protein product
221	Ferroptosis	PARP2	HGNC:272	ENSG00000129484	PARP inhibition promotes ferroptosis in ovarian cancer cells.	Human	PARP2 :+: SLC7A11, SLC7A11 :+: glutathione biosynthesis, glutathione biosynthesis :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Deduced	0	_NA_	Q9UGN5	33722571	_NA_	2022/3/2	FerrDb team	gene with protein product
222	Ferroptosis	PARP3	HGNC:273	ENSG00000041880	PARP inhibition promotes ferroptosis in ovarian cancer cells.	Human	PARP3 :+: SLC7A11, SLC7A11 :+: glutathione biosynthesis, glutathione biosynthesis :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Deduced	0	_NA_	Q9Y6F1	33722571	_NA_	2022/3/2	FerrDb team	gene with protein product
223	Ferroptosis	PARP4	HGNC:271	ENSG00000102699	PARP inhibition promotes ferroptosis in ovarian cancer cells.	Human	PARP4 :+: SLC7A11, SLC7A11 :+: glutathione biosynthesis, glutathione biosynthesis :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Deduced	0	_NA_	Q9UKK3	33722571	_NA_	2022/3/2	FerrDb team	gene with protein product
224	Ferroptosis	PARP6	HGNC:26921	ENSG00000137817	PARP inhibition promotes ferroptosis in ovarian cancer cells.	Human	PARP6 :+: SLC7A11, SLC7A11 :+: glutathione biosynthesis, glutathione biosynthesis :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Deduced	0	_NA_	Q2NL67	33722571	_NA_	2022/3/2	FerrDb team	gene with protein product
225	Ferroptosis	PARP8	HGNC:26124	ENSG00000151883	PARP inhibition promotes ferroptosis in ovarian cancer cells.	Human	PARP8 :+: SLC7A11, SLC7A11 :+: glutathione biosynthesis, glutathione biosynthesis :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Deduced	0	_NA_	Q8N3A8	33722571	_NA_	2022/3/2	FerrDb team	gene with protein product
226	Ferroptosis	PARP9	HGNC:24118	ENSG00000138496	PARP inhibition promotes ferroptosis in ovarian cancer cells.	Human	PARP9 :+: SLC7A11, SLC7A11 :+: glutathione biosynthesis, glutathione biosynthesis :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Deduced	0	_NA_	Q8IXQ6	33722571	_NA_	2022/3/2	FerrDb team	gene with protein product
227	Ferroptosis	PARP10	HGNC:25895	ENSG00000178685	PARP inhibition promotes ferroptosis in ovarian cancer cells.	Human	PARP10 :+: SLC7A11, SLC7A11 :+: glutathione biosynthesis, glutathione biosynthesis :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Deduced	0	_NA_	Q53GL7	33722571	_NA_	2022/3/2	FerrDb team	gene with protein product
228	Ferroptosis	PARP11	HGNC:1186	ENSG00000111224	PARP inhibition promotes ferroptosis in ovarian cancer cells.	Human	PARP11 :+: SLC7A11, SLC7A11 :+: glutathione biosynthesis, glutathione biosynthesis :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Deduced	0	_NA_	Q9NR21	33722571	_NA_	2022/3/2	FerrDb team	gene with protein product
229	Ferroptosis	PARP12	HGNC:21919	ENSG00000059378	PARP inhibition promotes ferroptosis in ovarian cancer cells.	Human	PARP12 :+: SLC7A11, SLC7A11 :+: glutathione biosynthesis, glutathione biosynthesis :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Deduced	0	_NA_	Q9H0J9	33722571	_NA_	2022/3/2	FerrDb team	gene with protein product
230	Ferroptosis	PARP14	HGNC:29232	ENSG00000173193	PARP inhibition promotes ferroptosis in ovarian cancer cells.	Human	PARP14 :+: SLC7A11, SLC7A11 :+: glutathione biosynthesis, glutathione biosynthesis :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Deduced	0	_NA_	Q460N5	33722571	_NA_	2022/3/2	FerrDb team	gene with protein product
231	Ferroptosis	PARP15	HGNC:26876	ENSG00000173200	PARP inhibition promotes ferroptosis in ovarian cancer cells.	Human	PARP15 :+: SLC7A11, SLC7A11 :+: glutathione biosynthesis, glutathione biosynthesis :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Deduced	0	_NA_	Q460N3	33722571	_NA_	2022/3/2	FerrDb team	gene with protein product
232	Ferroptosis	PARP16	HGNC:26040	ENSG00000138617	PARP inhibition promotes ferroptosis in ovarian cancer cells.	Human	PARP16 :+: SLC7A11, SLC7A11 :+: glutathione biosynthesis, glutathione biosynthesis :-: Lipid ROS, Lipid ROS :+: Ferroptosis	Deduced	0	_NA_	Q8N5Y8	33722571	_NA_	2022/3/2	FerrDb team	gene with protein product
233	Ferroptosis	PDSS2	HGNC:23041	ENSG00000164494	PDSS2 Inhibits the Ferroptosis of Vascular Endothelial Cells in Atherosclerosis by Activating Nrf2.	Human	PDSS2 :+: Nrf2, Nrf2 :-: iron content, iron content :+: Ferroptosis, PDSS2 :+: Nrf2, Nrf2 :-: Lipid ROS, Lipid ROS :+: Ferroptosis, PDSS2 :+: Nrf2, Nrf2 :+: GSH, GSH :-: Ferroptosis	Validated	0	_NA_	Q86YH6	33929387	_NA_	2022/3/2	FerrDb team	gene with protein product
